Time,"p","Points:0","Points:1","Points:2"
3.410000e+02,3.863900e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.410000e+02,3.871615e-03,1.520200e-03,2.381140e-04,0.000000e+00
3.410000e+02,3.871615e-03,1.520200e-03,2.381140e-04,2.900000e-01
3.410000e+02,3.863900e-03,0.000000e+00,0.000000e+00,2.900000e-01
3.410000e+02,3.879210e-03,3.037420e-03,4.946080e-04,0.000000e+00
3.410000e+02,3.879210e-03,3.037420e-03,4.946080e-04,2.900000e-01
3.410000e+02,3.870025e-03,4.551780e-03,7.675130e-04,0.000000e+00
3.410000e+02,3.870025e-03,4.551780e-03,7.675130e-04,2.900000e-01
3.410000e+02,3.840615e-03,6.063450e-03,1.054900e-03,0.000000e+00
3.410000e+02,3.840615e-03,6.063450e-03,1.054900e-03,2.900000e-01
3.410000e+02,3.787085e-03,7.572670e-03,1.354870e-03,0.000000e+00
3.410000e+02,3.787085e-03,7.572670e-03,1.354870e-03,2.900000e-01
3.410000e+02,3.705840e-03,9.079730e-03,1.665580e-03,0.000000e+00
3.410000e+02,3.705840e-03,9.079730e-03,1.665580e-03,2.900000e-01
3.410000e+02,3.594455e-03,1.058490e-02,1.985190e-03,0.000000e+00
3.410000e+02,3.594455e-03,1.058490e-02,1.985190e-03,2.900000e-01
3.410000e+02,3.451220e-03,1.208860e-02,2.311900e-03,0.000000e+00
3.410000e+02,3.451220e-03,1.208860e-02,2.311900e-03,2.900000e-01
3.410000e+02,3.274010e-03,1.359110e-02,2.643950e-03,0.000000e+00
3.410000e+02,3.274010e-03,1.359110e-02,2.643950e-03,2.900000e-01
3.410000e+02,3.062255e-03,1.509280e-02,2.979560e-03,0.000000e+00
3.410000e+02,3.062255e-03,1.509280e-02,2.979560e-03,2.900000e-01
3.410000e+02,2.814495e-03,1.659410e-02,3.317000e-03,0.000000e+00
3.410000e+02,2.814495e-03,1.659410e-02,3.317000e-03,2.900000e-01
3.410000e+02,2.531275e-03,1.809540e-02,3.654530e-03,0.000000e+00
3.410000e+02,2.531275e-03,1.809540e-02,3.654530e-03,2.900000e-01
3.410000e+02,2.212120e-03,1.959700e-02,3.990400e-03,0.000000e+00
3.410000e+02,2.212120e-03,1.959700e-02,3.990400e-03,2.900000e-01
3.410000e+02,1.858450e-03,2.109940e-02,4.322870e-03,0.000000e+00
3.410000e+02,1.858450e-03,2.109940e-02,4.322870e-03,2.900000e-01
3.410000e+02,1.471525e-03,2.260300e-02,4.650170e-03,0.000000e+00
3.410000e+02,1.471525e-03,2.260300e-02,4.650170e-03,2.900000e-01
3.410000e+02,1.053679e-03,2.410800e-02,4.970550e-03,0.000000e+00
3.410000e+02,1.053679e-03,2.410800e-02,4.970550e-03,2.900000e-01
3.410000e+02,6.100185e-04,2.561490e-02,5.282190e-03,0.000000e+00
3.410000e+02,6.100185e-04,2.561490e-02,5.282190e-03,2.900000e-01
3.410000e+02,1.442012e-04,2.712390e-02,5.583290e-03,0.000000e+00
3.410000e+02,1.442012e-04,2.712390e-02,5.583290e-03,2.900000e-01
3.410000e+02,-3.463899e-04,2.863530e-02,5.871970e-03,0.000000e+00
3.410000e+02,-3.463899e-04,2.863530e-02,5.871970e-03,2.900000e-01
3.410000e+02,-8.652715e-04,3.014940e-02,6.146360e-03,0.000000e+00
3.410000e+02,-8.652715e-04,3.014940e-02,6.146360e-03,2.900000e-01
3.410000e+02,-1.401000e-03,3.166630e-02,6.404520e-03,0.000000e+00
3.410000e+02,-1.401000e-03,3.166630e-02,6.404520e-03,2.900000e-01
3.410000e+02,-1.936265e-03,3.318630e-02,6.644510e-03,0.000000e+00
3.410000e+02,-1.936265e-03,3.318630e-02,6.644510e-03,2.900000e-01
3.410000e+02,-2.456205e-03,3.470920e-02,6.864290e-03,0.000000e+00
3.410000e+02,-2.456205e-03,3.470920e-02,6.864290e-03,2.900000e-01
3.410000e+02,-2.942905e-03,3.623520e-02,7.061850e-03,0.000000e+00
3.410000e+02,-2.942905e-03,3.623520e-02,7.061850e-03,2.900000e-01
3.410000e+02,-3.374530e-03,3.776410e-02,7.235110e-03,0.000000e+00
3.410000e+02,-3.374530e-03,3.776410e-02,7.235110e-03,2.900000e-01
3.410000e+02,-3.734225e-03,3.929580e-02,7.381980e-03,0.000000e+00
3.410000e+02,-3.734225e-03,3.929580e-02,7.381980e-03,2.900000e-01
