Time,"p","Points:0","Points:1","Points:2"
1.820000e+02,9.767190e-04,0.000000e+00,0.000000e+00,0.000000e+00
1.820000e+02,1.018730e-03,1.520200e-03,2.381140e-04,0.000000e+00
1.820000e+02,1.018730e-03,1.520200e-03,2.381140e-04,2.900000e-01
1.820000e+02,9.767190e-04,0.000000e+00,0.000000e+00,2.900000e-01
1.820000e+02,1.097095e-03,3.037420e-03,4.946080e-04,0.000000e+00
1.820000e+02,1.097095e-03,3.037420e-03,4.946080e-04,2.900000e-01
1.820000e+02,1.163705e-03,4.551780e-03,7.675130e-04,0.000000e+00
1.820000e+02,1.163705e-03,4.551780e-03,7.675130e-04,2.900000e-01
1.820000e+02,1.217625e-03,6.063450e-03,1.054900e-03,0.000000e+00
1.820000e+02,1.217625e-03,6.063450e-03,1.054900e-03,2.900000e-01
1.820000e+02,1.256775e-03,7.572670e-03,1.354870e-03,0.000000e+00
1.820000e+02,1.256775e-03,7.572670e-03,1.354870e-03,2.900000e-01
1.820000e+02,1.279175e-03,9.079730e-03,1.665580e-03,0.000000e+00
1.820000e+02,1.279175e-03,9.079730e-03,1.665580e-03,2.900000e-01
1.820000e+02,1.282505e-03,1.058490e-02,1.985190e-03,0.000000e+00
1.820000e+02,1.282505e-03,1.058490e-02,1.985190e-03,2.900000e-01
1.820000e+02,1.264145e-03,1.208860e-02,2.311900e-03,0.000000e+00
1.820000e+02,1.264145e-03,1.208860e-02,2.311900e-03,2.900000e-01
1.820000e+02,1.222130e-03,1.359110e-02,2.643950e-03,0.000000e+00
1.820000e+02,1.222130e-03,1.359110e-02,2.643950e-03,2.900000e-01
1.820000e+02,1.154765e-03,1.509280e-02,2.979560e-03,0.000000e+00
1.820000e+02,1.154765e-03,1.509280e-02,2.979560e-03,2.900000e-01
1.820000e+02,1.060935e-03,1.659410e-02,3.317000e-03,0.000000e+00
1.820000e+02,1.060935e-03,1.659410e-02,3.317000e-03,2.900000e-01
1.820000e+02,9.396535e-04,1.809540e-02,3.654530e-03,0.000000e+00
1.820000e+02,9.396535e-04,1.809540e-02,3.654530e-03,2.900000e-01
1.820000e+02,7.905890e-04,1.959700e-02,3.990400e-03,0.000000e+00
1.820000e+02,7.905890e-04,1.959700e-02,3.990400e-03,2.900000e-01
1.820000e+02,6.129320e-04,2.109940e-02,4.322870e-03,0.000000e+00
1.820000e+02,6.129320e-04,2.109940e-02,4.322870e-03,2.900000e-01
1.820000e+02,4.073660e-04,2.260300e-02,4.650170e-03,0.000000e+00
1.820000e+02,4.073660e-04,2.260300e-02,4.650170e-03,2.900000e-01
1.820000e+02,1.740598e-04,2.410800e-02,4.970550e-03,0.000000e+00
1.820000e+02,1.740598e-04,2.410800e-02,4.970550e-03,2.900000e-01
