Time,"p","Points:0","Points:1","Points:2"
1.450000e+02,3.506610e-03,0.000000e+00,0.000000e+00,0.000000e+00
1.450000e+02,3.499445e-03,1.520200e-03,2.381140e-04,0.000000e+00
1.450000e+02,3.499445e-03,1.520200e-03,2.381140e-04,2.900000e-01
1.450000e+02,3.506610e-03,0.000000e+00,0.000000e+00,2.900000e-01
1.450000e+02,3.476895e-03,3.037420e-03,4.946080e-04,0.000000e+00
1.450000e+02,3.476895e-03,3.037420e-03,4.946080e-04,2.900000e-01
1.450000e+02,3.438470e-03,4.551780e-03,7.675130e-04,0.000000e+00
1.450000e+02,3.438470e-03,4.551780e-03,7.675130e-04,2.900000e-01
1.450000e+02,3.383225e-03,6.063450e-03,1.054900e-03,0.000000e+00
1.450000e+02,3.383225e-03,6.063450e-03,1.054900e-03,2.900000e-01
1.450000e+02,3.308615e-03,7.572670e-03,1.354870e-03,0.000000e+00
1.450000e+02,3.308615e-03,7.572670e-03,1.354870e-03,2.900000e-01
1.450000e+02,3.212710e-03,9.079730e-03,1.665580e-03,0.000000e+00
1.450000e+02,3.212710e-03,9.079730e-03,1.665580e-03,2.900000e-01
1.450000e+02,3.094270e-03,1.058490e-02,1.985190e-03,0.000000e+00
1.450000e+02,3.094270e-03,1.058490e-02,1.985190e-03,2.900000e-01
1.450000e+02,2.952830e-03,1.208860e-02,2.311900e-03,0.000000e+00
1.450000e+02,2.952830e-03,1.208860e-02,2.311900e-03,2.900000e-01
1.450000e+02,2.787870e-03,1.359110e-02,2.643950e-03,0.000000e+00
1.450000e+02,2.787870e-03,1.359110e-02,2.643950e-03,2.900000e-01
1.450000e+02,2.598855e-03,1.509280e-02,2.979560e-03,0.000000e+00
1.450000e+02,2.598855e-03,1.509280e-02,2.979560e-03,2.900000e-01
1.450000e+02,2.385635e-03,1.659410e-02,3.317000e-03,0.000000e+00
1.450000e+02,2.385635e-03,1.659410e-02,3.317000e-03,2.900000e-01
1.450000e+02,2.148015e-03,1.809540e-02,3.654530e-03,0.000000e+00
1.450000e+02,2.148015e-03,1.809540e-02,3.654530e-03,2.900000e-01
1.450000e+02,1.886520e-03,1.959700e-02,3.990400e-03,0.000000e+00
1.450000e+02,1.886520e-03,1.959700e-02,3.990400e-03,2.900000e-01
1.450000e+02,1.601640e-03,2.109940e-02,4.322870e-03,0.000000e+00
1.450000e+02,1.601640e-03,2.109940e-02,4.322870e-03,2.900000e-01
1.450000e+02,1.294795e-03,2.260300e-02,4.650170e-03,0.000000e+00
1.450000e+02,1.294795e-03,2.260300e-02,4.650170e-03,2.900000e-01
1.450000e+02,9.692135e-04,2.410800e-02,4.970550e-03,0.000000e+00
1.450000e+02,9.692135e-04,2.410800e-02,4.970550e-03,2.900000e-01
1.450000e+02,6.289075e-04,2.561490e-02,5.282190e-03,0.000000e+00
1.450000e+02,6.289075e-04,2.561490e-02,5.282190e-03,2.900000e-01
1.450000e+02,2.732149e-04,2.712390e-02,5.583290e-03,0.000000e+00
