Time,"p","Points:0","Points:1","Points:2"
3.700000e+02,-3.646790e-04,0.000000e+00,0.000000e+00,0.000000e+00
3.700000e+02,-4.030310e-04,1.520200e-03,2.381140e-04,0.000000e+00
3.700000e+02,-4.030310e-04,1.520200e-03,2.381140e-04,2.900000e-01
3.700000e+02,-3.646790e-04,0.000000e+00,0.000000e+00,2.900000e-01
3.700000e+02,-4.801210e-04,3.037420e-03,4.946080e-04,0.000000e+00
3.700000e+02,-4.801210e-04,3.037420e-03,4.946080e-04,2.900000e-01
3.700000e+02,-5.686905e-04,4.551780e-03,7.675130e-04,0.000000e+00
3.700000e+02,-5.686905e-04,4.551780e-03,7.675130e-04,2.900000e-01
3.700000e+02,-6.880875e-04,6.063450e-03,1.054900e-03,0.000000e+00
3.700000e+02,-6.880875e-04,6.063450e-03,1.054900e-03,2.900000e-01
3.700000e+02,-8.240450e-04,7.572670e-03,1.354870e-03,0.000000e+00
3.700000e+02,-8.240450e-04,7.572670e-03,1.354870e-03,2.900000e-01
3.700000e+02,-9.168130e-04,9.079730e-03,1.665580e-03,0.000000e+00
3.700000e+02,-9.168130e-04,9.079730e-03,1.665580e-03,2.900000e-01
3.700000e+02,-9.199050e-04,1.058490e-02,1.985190e-03,0.000000e+00
3.700000e+02,-9.199050e-04,1.058490e-02,1.985190e-03,2.900000e-01
3.700000e+02,-8.358780e-04,1.208860e-02,2.311900e-03,0.000000e+00
3.700000e+02,-8.358780e-04,1.208860e-02,2.311900e-03,2.900000e-01
3.700000e+02,-7.051625e-04,1.359110e-02,2.643950e-03,0.000000e+00
3.700000e+02,-7.051625e-04,1.359110e-02,2.643950e-03,2.900000e-01
3.700000e+02,-5.637765e-04,1.509280e-02,2.979560e-03,0.000000e+00
3.700000e+02,-5.637765e-04,1.509280e-02,2.979560e-03,2.900000e-01
3.700000e+02,-4.294740e-04,1.659410e-02,3.317000e-03,0.000000e+00
3.700000e+02,-4.294740e-04,1.659410e-02,3.317000e-03,2.900000e-01
3.700000e+02,-3.143365e-04,1.809540e-02,3.654530e-03,0.000000e+00
3.700000e+02,-3.143365e-04,1.809540e-02,3.654530e-03,2.900000e-01
3.700000e+02,-2.230560e-04,1.959700e-02,3.990400e-03,0.000000e+00
3.700000e+02,-2.230560e-04,1.959700e-02,3.990400e-03,2.900000e-01
3.700000e+02,-1.587375e-04,2.109940e-02,4.322870e-03,0.000000e+00
3.700000e+02,-1.587375e-04,2.109940e-02,4.322870e-03,2.900000e-01
3.700000e+02,-1.249040e-04,2.260300e-02,4.650170e-03,0.000000e+00
3.700000e+02,-1.249040e-04,2.260300e-02,4.650170e-03,2.900000e-01
3.700000e+02,-1.240435e-04,2.410800e-02,4.970550e-03,0.000000e+00
3.700000e+02,-1.240435e-04,2.410800e-02,4.970550e-03,2.900000e-01
3.700000e+02,-1.590170e-04,2.561490e-02,5.282190e-03,0.000000e+00
3.700000e+02,-1.590170e-04,2.561490e-02,5.282190e-03,2.900000e-01
3.700000e+02,-2.317605e-04,2.712390e-02,5.583290e-03,0.000000e+00
3.700000e+02,-2.317605e-04,2.712390e-02,5.583290e-03,2.900000e-01
3.700000e+02,-3.412760e-04,2.863530e-02,5.871970e-03,0.000000e+00
3.700000e+02,-3.412760e-04,2.863530e-02,5.871970e-03,2.900000e-01
3.700000e+02,-4.866620e-04,3.014940e-02,6.146360e-03,0.000000e+00
3.700000e+02,-4.866620e-04,3.014940e-02,6.146360e-03,2.900000e-01
3.700000e+02,-6.661000e-04,3.166630e-02,6.404520e-03,0.000000e+00
3.700000e+02,-6.661000e-04,3.166630e-02,6.404520e-03,2.900000e-01
3.700000e+02,-8.755100e-04,3.318630e-02,6.644510e-03,0.000000e+00
3.700000e+02,-8.755100e-04,3.318630e-02,6.644510e-03,2.900000e-01
3.700000e+02,-1.111759e-03,3.470920e-02,6.864290e-03,0.000000e+00
3.700000e+02,-1.111759e-03,3.470920e-02,6.864290e-03,2.900000e-01
3.700000e+02,-1.372455e-03,3.623520e-02,7.061850e-03,0.000000e+00
3.700000e+02,-1.372455e-03,3.623520e-02,7.061850e-03,2.900000e-01
3.700000e+02,-1.654170e-03,3.776410e-02,7.235110e-03,0.000000e+00
3.700000e+02,-1.654170e-03,3.776410e-02,7.235110e-03,2.900000e-01
3.700000e+02,-1.940405e-03,3.929580e-02,7.381980e-03,0.000000e+00
3.700000e+02,-1.940405e-03,3.929580e-02,7.381980e-03,2.900000e-01
3.700000e+02,-2.214035e-03,4.083000e-02,7.500350e-03,0.000000e+00
3.700000e+02,-2.214035e-03,4.083000e-02,7.500350e-03,2.900000e-01
3.700000e+02,-2.448580e-03,4.236620e-02,7.588100e-03,0.000000e+00
3.700000e+02,-2.448580e-03,4.236620e-02,7.588100e-03,2.900000e-01
3.700000e+02,-2.632080e-03,4.390400e-02,7.643140e-03,0.000000e+00
3.700000e+02,-2.632080e-03,4.390400e-02,7.643140e-03,2.900000e-01
3.700000e+02,-2.770765e-03,4.544260e-02,7.663390e-03,0.000000e+00
3.700000e+02,-2.770765e-03,4.544260e-02,7.663390e-03,2.900000e-01
3.700000e+02,-2.856840e-03,4.698120e-02,7.646870e-03,0.000000e+00
3.700000e+02,-2.856840e-03,4.698120e-02,7.646870e-03,2.900000e-01
3.700000e+02,-2.879950e-03,4.851890e-02,7.591630e-03,0.000000e+00
3.700000e+02,-2.879950e-03,4.851890e-02,7.591630e-03,2.900000e-01
3.700000e+02,-2.868830e-03,5.005460e-02,7.495860e-03,0.000000e+00
3.700000e+02,-2.868830e-03,5.005460e-02,7.495860e-03,2.900000e-01
3.700000e+02,-2.847675e-03,5.158610e-02,7.347800e-03,0.000000e+00
3.700000e+02,-2.847675e-03,5.158610e-02,7.347800e-03,2.900000e-01
3.700000e+02,-2.736600e-03,5.311090e-02,7.141450e-03,0.000000e+00
3.700000e+02,-2.736600e-03,5.311090e-02,7.141450e-03,2.900000e-01
3.700000e+02,-2.495615e-03,5.462750e-02,6.881690e-03,0.000000e+00
3.700000e+02,-2.495615e-03,5.462750e-02,6.881690e-03,2.900000e-01
3.700000e+02,-2.244915e-03,5.613500e-02,6.573330e-03,0.000000e+00
3.700000e+02,-2.244915e-03,5.613500e-02,6.573330e-03,2.900000e-01
3.700000e+02,-2.065825e-03,5.763280e-02,6.221080e-03,0.000000e+00
3.700000e+02,-2.065825e-03,5.763280e-02,6.221080e-03,2.900000e-01
3.700000e+02,-1.928545e-03,5.912080e-02,5.829460e-03,0.000000e+00
3.700000e+02,-1.928545e-03,5.912080e-02,5.829460e-03,2.900000e-01
3.700000e+02,-1.821355e-03,6.059920e-02,5.402760e-03,0.000000e+00
3.700000e+02,-1.821355e-03,6.059920e-02,5.402760e-03,2.900000e-01
3.700000e+02,-1.748250e-03,6.206830e-02,4.945060e-03,0.000000e+00
3.700000e+02,-1.748250e-03,6.206830e-02,4.945060e-03,2.900000e-01
3.700000e+02,-1.696170e-03,6.352870e-02,4.460210e-03,0.000000e+00
3.700000e+02,-1.696170e-03,6.352870e-02,4.460210e-03,2.900000e-01
3.700000e+02,-1.647675e-03,6.498100e-02,3.951820e-03,0.000000e+00
3.700000e+02,-1.647675e-03,6.498100e-02,3.951820e-03,2.900000e-01
3.700000e+02,-1.603370e-03,6.642610e-02,3.423280e-03,0.000000e+00
3.700000e+02,-1.603370e-03,6.642610e-02,3.423280e-03,2.900000e-01
3.700000e+02,-1.584400e-03,6.786490e-02,2.877830e-03,0.000000e+00
3.700000e+02,-1.584400e-03,6.786490e-02,2.877830e-03,2.900000e-01
3.700000e+02,-1.597360e-03,6.929840e-02,2.318530e-03,0.000000e+00
3.700000e+02,-1.597360e-03,6.929840e-02,2.318530e-03,2.900000e-01
3.700000e+02,-1.617960e-03,7.072760e-02,1.748310e-03,0.000000e+00
3.700000e+02,-1.617960e-03,7.072760e-02,1.748310e-03,2.900000e-01
3.700000e+02,-1.656430e-03,7.215360e-02,1.170000e-03,0.000000e+00
3.700000e+02,-1.656430e-03,7.215360e-02,1.170000e-03,2.900000e-01
3.700000e+02,-1.770790e-03,7.357730e-02,5.863310e-04,0.000000e+00
3.700000e+02,-1.770790e-03,7.357730e-02,5.863310e-04,2.900000e-01
3.700000e+02,-1.803065e-03,7.500000e-02,9.541760e-14,0.000000e+00
3.700000e+02,-1.803065e-03,7.500000e-02,9.541760e-14,2.900000e-01
3.700000e+02,-1.271992e-03,7.642270e-02,-5.863310e-04,0.000000e+00
3.700000e+02,-1.271992e-03,7.642270e-02,-5.863310e-04,2.900000e-01
3.700000e+02,-1.423810e-04,7.784640e-02,-1.170000e-03,0.000000e+00
3.700000e+02,-1.423810e-04,7.784640e-02,-1.170000e-03,2.900000e-01
3.700000e+02,7.462990e-04,7.927240e-02,-1.748310e-03,0.000000e+00
3.700000e+02,7.462990e-04,7.927240e-02,-1.748310e-03,2.900000e-01
3.700000e+02,8.405585e-04,8.070160e-02,-2.318530e-03,0.000000e+00
3.700000e+02,8.405585e-04,8.070160e-02,-2.318530e-03,2.900000e-01
3.700000e+02,5.809250e-04,8.213510e-02,-2.877830e-03,0.000000e+00
3.700000e+02,5.809250e-04,8.213510e-02,-2.877830e-03,2.900000e-01
3.700000e+02,3.620285e-04,8.357390e-02,-3.423280e-03,0.000000e+00
3.700000e+02,3.620285e-04,8.357390e-02,-3.423280e-03,2.900000e-01
3.700000e+02,-3.861710e-04,8.501900e-02,-3.951820e-03,0.000000e+00
3.700000e+02,-3.861710e-04,8.501900e-02,-3.951820e-03,2.900000e-01
3.700000e+02,-2.705165e-03,8.647130e-02,-4.460210e-03,0.000000e+00
3.700000e+02,-2.705165e-03,8.647130e-02,-4.460210e-03,2.900000e-01
3.700000e+02,-6.473620e-03,8.793170e-02,-4.945060e-03,0.000000e+00
3.700000e+02,-6.473620e-03,8.793170e-02,-4.945060e-03,2.900000e-01
3.700000e+02,-9.533475e-03,8.940080e-02,-5.402760e-03,0.000000e+00
3.700000e+02,-9.533475e-03,8.940080e-02,-5.402760e-03,2.900000e-01
3.700000e+02,-1.011591e-02,9.087920e-02,-5.829460e-03,0.000000e+00
3.700000e+02,-1.011591e-02,9.087920e-02,-5.829460e-03,2.900000e-01
3.700000e+02,-8.550665e-03,9.236720e-02,-6.221080e-03,0.000000e+00
3.700000e+02,-8.550665e-03,9.236720e-02,-6.221080e-03,2.900000e-01
3.700000e+02,-5.750055e-03,9.386500e-02,-6.573330e-03,0.000000e+00
3.700000e+02,-5.750055e-03,9.386500e-02,-6.573330e-03,2.900000e-01
3.700000e+02,-2.407599e-03,9.537250e-02,-6.881690e-03,0.000000e+00
3.700000e+02,-2.407599e-03,9.537250e-02,-6.881690e-03,2.900000e-01
3.700000e+02,8.749165e-04,9.688910e-02,-7.141450e-03,0.000000e+00
3.700000e+02,8.749165e-04,9.688910e-02,-7.141450e-03,2.900000e-01
3.700000e+02,3.737820e-03,9.841390e-02,-7.347800e-03,0.000000e+00
3.700000e+02,3.737820e-03,9.841390e-02,-7.347800e-03,2.900000e-01
3.700000e+02,6.049175e-03,9.994540e-02,-7.495860e-03,0.000000e+00
3.700000e+02,6.049175e-03,9.994540e-02,-7.495860e-03,2.900000e-01
3.700000e+02,7.829435e-03,1.014810e-01,-7.591630e-03,0.000000e+00
3.700000e+02,7.829435e-03,1.014810e-01,-7.591630e-03,2.900000e-01
3.700000e+02,9.187630e-03,1.030190e-01,-7.646870e-03,0.000000e+00
3.700000e+02,9.187630e-03,1.030190e-01,-7.646870e-03,2.900000e-01
3.700000e+02,1.019451e-02,1.045570e-01,-7.663390e-03,0.000000e+00
3.700000e+02,1.019451e-02,1.045570e-01,-7.663390e-03,2.900000e-01
3.700000e+02,1.092375e-02,1.060960e-01,-7.643140e-03,0.000000e+00
3.700000e+02,1.092375e-02,1.060960e-01,-7.643140e-03,2.900000e-01
3.700000e+02,1.145245e-02,1.076340e-01,-7.588100e-03,0.000000e+00
3.700000e+02,1.145245e-02,1.076340e-01,-7.588100e-03,2.900000e-01
3.700000e+02,1.181665e-02,1.091700e-01,-7.500350e-03,0.000000e+00
3.700000e+02,1.181665e-02,1.091700e-01,-7.500350e-03,2.900000e-01
3.700000e+02,1.201970e-02,1.107040e-01,-7.381980e-03,0.000000e+00
3.700000e+02,1.201970e-02,1.107040e-01,-7.381980e-03,2.900000e-01
3.700000e+02,1.204755e-02,1.122360e-01,-7.235110e-03,0.000000e+00
3.700000e+02,1.204755e-02,1.122360e-01,-7.235110e-03,2.900000e-01
3.700000e+02,1.187400e-02,1.137650e-01,-7.061850e-03,0.000000e+00
3.700000e+02,1.187400e-02,1.137650e-01,-7.061850e-03,2.900000e-01
3.700000e+02,1.147490e-02,1.152910e-01,-6.864290e-03,0.000000e+00
3.700000e+02,1.147490e-02,1.152910e-01,-6.864290e-03,2.900000e-01
3.700000e+02,1.085040e-02,1.168140e-01,-6.644510e-03,0.000000e+00
3.700000e+02,1.085040e-02,1.168140e-01,-6.644510e-03,2.900000e-01
3.700000e+02,1.003259e-02,1.183340e-01,-6.404520e-03,0.000000e+00
3.700000e+02,1.003259e-02,1.183340e-01,-6.404520e-03,2.900000e-01
3.700000e+02,9.065255e-03,1.198510e-01,-6.146360e-03,0.000000e+00
3.700000e+02,9.065255e-03,1.198510e-01,-6.146360e-03,2.900000e-01
3.700000e+02,7.995945e-03,1.213650e-01,-5.871970e-03,0.000000e+00
3.700000e+02,7.995945e-03,1.213650e-01,-5.871970e-03,2.900000e-01
3.700000e+02,6.913675e-03,1.228760e-01,-5.583290e-03,0.000000e+00
3.700000e+02,6.913675e-03,1.228760e-01,-5.583290e-03,2.900000e-01
3.700000e+02,5.911905e-03,1.243850e-01,-5.282190e-03,0.000000e+00
3.700000e+02,5.911905e-03,1.243850e-01,-5.282190e-03,2.900000e-01
3.700000e+02,5.019165e-03,1.258920e-01,-4.970550e-03,0.000000e+00
3.700000e+02,5.019165e-03,1.258920e-01,-4.970550e-03,2.900000e-01
3.700000e+02,4.238445e-03,1.273970e-01,-4.650170e-03,0.000000e+00
3.700000e+02,4.238445e-03,1.273970e-01,-4.650170e-03,2.900000e-01
3.700000e+02,3.590435e-03,1.289010e-01,-4.322870e-03,0.000000e+00
3.700000e+02,3.590435e-03,1.289010e-01,-4.322870e-03,2.900000e-01
3.700000e+02,3.062725e-03,1.304030e-01,-3.990400e-03,0.000000e+00
3.700000e+02,3.062725e-03,1.304030e-01,-3.990400e-03,2.900000e-01
3.700000e+02,2.602405e-03,1.319050e-01,-3.654530e-03,0.000000e+00
3.700000e+02,2.602405e-03,1.319050e-01,-3.654530e-03,2.900000e-01
3.700000e+02,2.182040e-03,1.334060e-01,-3.317000e-03,0.000000e+00
3.700000e+02,2.182040e-03,1.334060e-01,-3.317000e-03,2.900000e-01
3.700000e+02,1.801740e-03,1.349070e-01,-2.979560e-03,0.000000e+00
3.700000e+02,1.801740e-03,1.349070e-01,-2.979560e-03,2.900000e-01
3.700000e+02,1.458655e-03,1.364090e-01,-2.643950e-03,0.000000e+00
