Time,"p","Points:0","Points:1","Points:2"
3.290000e+02,7.855710e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.290000e+02,7.784565e-03,1.520200e-03,2.381140e-04,0.000000e+00
3.290000e+02,7.784565e-03,1.520200e-03,2.381140e-04,2.900000e-01
3.290000e+02,7.855710e-03,0.000000e+00,0.000000e+00,2.900000e-01
3.290000e+02,7.597540e-03,3.037420e-03,4.946080e-04,0.000000e+00
3.290000e+02,7.597540e-03,3.037420e-03,4.946080e-04,2.900000e-01
3.290000e+02,7.351305e-03,4.551780e-03,7.675130e-04,0.000000e+00
3.290000e+02,7.351305e-03,4.551780e-03,7.675130e-04,2.900000e-01
3.290000e+02,7.068840e-03,6.063450e-03,1.054900e-03,0.000000e+00
3.290000e+02,7.068840e-03,6.063450e-03,1.054900e-03,2.900000e-01
3.290000e+02,6.755335e-03,7.572670e-03,1.354870e-03,0.000000e+00
3.290000e+02,6.755335e-03,7.572670e-03,1.354870e-03,2.900000e-01
3.290000e+02,6.408870e-03,9.079730e-03,1.665580e-03,0.000000e+00
3.290000e+02,6.408870e-03,9.079730e-03,1.665580e-03,2.900000e-01
3.290000e+02,6.027105e-03,1.058490e-02,1.985190e-03,0.000000e+00
3.290000e+02,6.027105e-03,1.058490e-02,1.985190e-03,2.900000e-01
3.290000e+02,5.614115e-03,1.208860e-02,2.311900e-03,0.000000e+00
3.290000e+02,5.614115e-03,1.208860e-02,2.311900e-03,2.900000e-01
3.290000e+02,5.168895e-03,1.359110e-02,2.643950e-03,0.000000e+00
3.290000e+02,5.168895e-03,1.359110e-02,2.643950e-03,2.900000e-01
3.290000e+02,4.695835e-03,1.509280e-02,2.979560e-03,0.000000e+00
3.290000e+02,4.695835e-03,1.509280e-02,2.979560e-03,2.900000e-01
3.290000e+02,4.194555e-03,1.659410e-02,3.317000e-03,0.000000e+00
3.290000e+02,4.194555e-03,1.659410e-02,3.317000e-03,2.900000e-01
3.290000e+02,3.667385e-03,1.809540e-02,3.654530e-03,0.000000e+00
3.290000e+02,3.667385e-03,1.809540e-02,3.654530e-03,2.900000e-01
3.290000e+02,3.114425e-03,1.959700e-02,3.990400e-03,0.000000e+00
3.290000e+02,3.114425e-03,1.959700e-02,3.990400e-03,2.900000e-01
3.290000e+02,2.540310e-03,2.109940e-02,4.322870e-03,0.000000e+00
3.290000e+02,2.540310e-03,2.109940e-02,4.322870e-03,2.900000e-01
3.290000e+02,1.953070e-03,2.260300e-02,4.650170e-03,0.000000e+00
3.290000e+02,1.953070e-03,2.260300e-02,4.650170e-03,2.900000e-01
3.290000e+02,1.357315e-03,2.410800e-02,4.970550e-03,0.000000e+00
3.290000e+02,1.357315e-03,2.410800e-02,4.970550e-03,2.900000e-01
3.290000e+02,7.521225e-04,2.561490e-02,5.282190e-03,0.000000e+00
3.290000e+02,7.521225e-04,2.561490e-02,5.282190e-03,2.900000e-01
3.290000e+02,1.595920e-04,2.712390e-02,5.583290e-03,0.000000e+00
3.290000e+02,1.595920e-04,2.712390e-02,5.583290e-03,2.900000e-01
3.290000e+02,-3.902955e-04,2.863530e-02,5.871970e-03,0.000000e+00
3.290000e+02,-3.902955e-04,2.863530e-02,5.871970e-03,2.900000e-01
3.290000e+02,-8.909550e-04,3.014940e-02,6.146360e-03,0.000000e+00
3.290000e+02,-8.909550e-04,3.014940e-02,6.146360e-03,2.900000e-01
3.290000e+02,-1.334005e-03,3.166630e-02,6.404520e-03,0.000000e+00
3.290000e+02,-1.334005e-03,3.166630e-02,6.404520e-03,2.900000e-01
3.290000e+02,-1.715525e-03,3.318630e-02,6.644510e-03,0.000000e+00
3.290000e+02,-1.715525e-03,3.318630e-02,6.644510e-03,2.900000e-01
3.290000e+02,-2.032315e-03,3.470920e-02,6.864290e-03,0.000000e+00
3.290000e+02,-2.032315e-03,3.470920e-02,6.864290e-03,2.900000e-01
3.290000e+02,-2.284915e-03,3.623520e-02,7.061850e-03,0.000000e+00
3.290000e+02,-2.284915e-03,3.623520e-02,7.061850e-03,2.900000e-01
3.290000e+02,-2.482815e-03,3.776410e-02,7.235110e-03,0.000000e+00
3.290000e+02,-2.482815e-03,3.776410e-02,7.235110e-03,2.900000e-01
3.290000e+02,-2.624980e-03,3.929580e-02,7.381980e-03,0.000000e+00
3.290000e+02,-2.624980e-03,3.929580e-02,7.381980e-03,2.900000e-01
3.290000e+02,-2.716840e-03,4.083000e-02,7.500350e-03,0.000000e+00
3.290000e+02,-2.716840e-03,4.083000e-02,7.500350e-03,2.900000e-01
3.290000e+02,-2.767710e-03,4.236620e-02,7.588100e-03,0.000000e+00
3.290000e+02,-2.767710e-03,4.236620e-02,7.588100e-03,2.900000e-01
3.290000e+02,-2.772825e-03,4.390400e-02,7.643140e-03,0.000000e+00
3.290000e+02,-2.772825e-03,4.390400e-02,7.643140e-03,2.900000e-01
3.290000e+02,-2.725030e-03,4.544260e-02,7.663390e-03,0.000000e+00
3.290000e+02,-2.725030e-03,4.544260e-02,7.663390e-03,2.900000e-01
3.290000e+02,-2.621175e-03,4.698120e-02,7.646870e-03,0.000000e+00
3.290000e+02,-2.621175e-03,4.698120e-02,7.646870e-03,2.900000e-01
3.290000e+02,-2.463960e-03,4.851890e-02,7.591630e-03,0.000000e+00
3.290000e+02,-2.463960e-03,4.851890e-02,7.591630e-03,2.900000e-01
3.290000e+02,-2.277660e-03,5.005460e-02,7.495860e-03,0.000000e+00
3.290000e+02,-2.277660e-03,5.005460e-02,7.495860e-03,2.900000e-01
3.290000e+02,-2.090350e-03,5.158610e-02,7.347800e-03,0.000000e+00
3.290000e+02,-2.090350e-03,5.158610e-02,7.347800e-03,2.900000e-01
3.290000e+02,-1.916080e-03,5.311090e-02,7.141450e-03,0.000000e+00
3.290000e+02,-1.916080e-03,5.311090e-02,7.141450e-03,2.900000e-01
3.290000e+02,-1.759250e-03,5.462750e-02,6.881690e-03,0.000000e+00
3.290000e+02,-1.759250e-03,5.462750e-02,6.881690e-03,2.900000e-01
3.290000e+02,-1.616835e-03,5.613500e-02,6.573330e-03,0.000000e+00
3.290000e+02,-1.616835e-03,5.613500e-02,6.573330e-03,2.900000e-01
3.290000e+02,-1.473295e-03,5.763280e-02,6.221080e-03,0.000000e+00
3.290000e+02,-1.473295e-03,5.763280e-02,6.221080e-03,2.900000e-01
3.290000e+02,-1.294750e-03,5.912080e-02,5.829460e-03,0.000000e+00
3.290000e+02,-1.294750e-03,5.912080e-02,5.829460e-03,2.900000e-01
3.290000e+02,-1.069654e-03,6.059920e-02,5.402760e-03,0.000000e+00
3.290000e+02,-1.069654e-03,6.059920e-02,5.402760e-03,2.900000e-01
3.290000e+02,-8.330650e-04,6.206830e-02,4.945060e-03,0.000000e+00
3.290000e+02,-8.330650e-04,6.206830e-02,4.945060e-03,2.900000e-01
3.290000e+02,-6.355180e-04,6.352870e-02,4.460210e-03,0.000000e+00
3.290000e+02,-6.355180e-04,6.352870e-02,4.460210e-03,2.900000e-01
3.290000e+02,-5.053880e-04,6.498100e-02,3.951820e-03,0.000000e+00
3.290000e+02,-5.053880e-04,6.498100e-02,3.951820e-03,2.900000e-01
3.290000e+02,-4.445930e-04,6.642610e-02,3.423280e-03,0.000000e+00
3.290000e+02,-4.445930e-04,6.642610e-02,3.423280e-03,2.900000e-01
3.290000e+02,-4.417365e-04,6.786490e-02,2.877830e-03,0.000000e+00
3.290000e+02,-4.417365e-04,6.786490e-02,2.877830e-03,2.900000e-01
3.290000e+02,-4.823680e-04,6.929840e-02,2.318530e-03,0.000000e+00
3.290000e+02,-4.823680e-04,6.929840e-02,2.318530e-03,2.900000e-01
3.290000e+02,-5.754665e-04,7.072760e-02,1.748310e-03,0.000000e+00
3.290000e+02,-5.754665e-04,7.072760e-02,1.748310e-03,2.900000e-01
3.290000e+02,-7.800665e-04,7.215360e-02,1.170000e-03,0.000000e+00
