Time,"p","Points:0","Points:1","Points:2"
3.900000e+01,1.014930e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.900000e+01,1.005108e-03,1.520200e-03,2.381140e-04,0.000000e+00
3.900000e+01,1.005108e-03,1.520200e-03,2.381140e-04,2.900000e-01
3.900000e+01,1.014930e-03,0.000000e+00,0.000000e+00,2.900000e-01
3.900000e+01,9.750390e-04,3.037420e-03,4.946080e-04,0.000000e+00
3.900000e+01,9.750390e-04,3.037420e-03,4.946080e-04,2.900000e-01
3.900000e+01,9.228165e-04,4.551780e-03,7.675130e-04,0.000000e+00
3.900000e+01,9.228165e-04,4.551780e-03,7.675130e-04,2.900000e-01
3.900000e+01,8.464810e-04,6.063450e-03,1.054900e-03,0.000000e+00
3.900000e+01,8.464810e-04,6.063450e-03,1.054900e-03,2.900000e-01
3.900000e+01,7.478865e-04,7.572670e-03,1.354870e-03,0.000000e+00
3.900000e+01,7.478865e-04,7.572670e-03,1.354870e-03,2.900000e-01
3.900000e+01,6.336195e-04,9.079730e-03,1.665580e-03,0.000000e+00
3.900000e+01,6.336195e-04,9.079730e-03,1.665580e-03,2.900000e-01
3.900000e+01,5.083630e-04,1.058490e-02,1.985190e-03,0.000000e+00
3.900000e+01,5.083630e-04,1.058490e-02,1.985190e-03,2.900000e-01
3.900000e+01,3.775345e-04,1.208860e-02,2.311900e-03,0.000000e+00
3.900000e+01,3.775345e-04,1.208860e-02,2.311900e-03,2.900000e-01
3.900000e+01,2.478825e-04,1.359110e-02,2.643950e-03,0.000000e+00
3.900000e+01,2.478825e-04,1.359110e-02,2.643950e-03,2.900000e-01
3.900000e+01,1.240051e-04,1.509280e-02,2.979560e-03,0.000000e+00
3.900000e+01,1.240051e-04,1.509280e-02,2.979560e-03,2.900000e-01
3.900000e+01,9.826050e-06,1.659410e-02,3.317000e-03,0.000000e+00
3.900000e+01,9.826050e-06,1.659410e-02,3.317000e-03,2.900000e-01
3.900000e+01,-9.316310e-05,1.809540e-02,3.654530e-03,0.000000e+00
3.900000e+01,-9.316310e-05,1.809540e-02,3.654530e-03,2.900000e-01
3.900000e+01,-1.878085e-04,1.959700e-02,3.990400e-03,0.000000e+00
3.900000e+01,-1.878085e-04,1.959700e-02,3.990400e-03,2.900000e-01
3.900000e+01,-2.802360e-04,2.109940e-02,4.322870e-03,0.000000e+00
3.900000e+01,-2.802360e-04,2.109940e-02,4.322870e-03,2.900000e-01
3.900000e+01,-3.751505e-04,2.260300e-02,4.650170e-03,0.000000e+00
3.900000e+01,-3.751505e-04,2.260300e-02,4.650170e-03,2.900000e-01
3.900000e+01,-4.705595e-04,2.410800e-02,4.970550e-03,0.000000e+00
3.900000e+01,-4.705595e-04,2.410800e-02,4.970550e-03,2.900000e-01
3.900000e+01,-5.537820e-04,2.561490e-02,5.282190e-03,0.000000e+00
3.900000e+01,-5.537820e-04,2.561490e-02,5.282190e-03,2.900000e-01
3.900000e+01,-6.126295e-04,2.712390e-02,5.583290e-03,0.000000e+00
3.900000e+01,-6.126295e-04,2.712390e-02,5.583290e-03,2.900000e-01
