Time,"p","Points:0","Points:1","Points:2"
3.920000e+02,8.166360e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.920000e+02,8.096545e-03,1.520200e-03,2.381140e-04,0.000000e+00
3.920000e+02,8.096545e-03,1.520200e-03,2.381140e-04,2.900000e-01
3.920000e+02,8.166360e-03,0.000000e+00,0.000000e+00,2.900000e-01
3.920000e+02,7.919125e-03,3.037420e-03,4.946080e-04,0.000000e+00
3.920000e+02,7.919125e-03,3.037420e-03,4.946080e-04,2.900000e-01
3.920000e+02,7.683425e-03,4.551780e-03,7.675130e-04,0.000000e+00
3.920000e+02,7.683425e-03,4.551780e-03,7.675130e-04,2.900000e-01
3.920000e+02,7.408195e-03,6.063450e-03,1.054900e-03,0.000000e+00
3.920000e+02,7.408195e-03,6.063450e-03,1.054900e-03,2.900000e-01
3.920000e+02,7.100100e-03,7.572670e-03,1.354870e-03,0.000000e+00
3.920000e+02,7.100100e-03,7.572670e-03,1.354870e-03,2.900000e-01
3.920000e+02,6.753255e-03,9.079730e-03,1.665580e-03,0.000000e+00
3.920000e+02,6.753255e-03,9.079730e-03,1.665580e-03,2.900000e-01
3.920000e+02,6.365205e-03,1.058490e-02,1.985190e-03,0.000000e+00
3.920000e+02,6.365205e-03,1.058490e-02,1.985190e-03,2.900000e-01
3.920000e+02,5.936600e-03,1.208860e-02,2.311900e-03,0.000000e+00
3.920000e+02,5.936600e-03,1.208860e-02,2.311900e-03,2.900000e-01
3.920000e+02,5.467095e-03,1.359110e-02,2.643950e-03,0.000000e+00
3.920000e+02,5.467095e-03,1.359110e-02,2.643950e-03,2.900000e-01
3.920000e+02,4.961115e-03,1.509280e-02,2.979560e-03,0.000000e+00
3.920000e+02,4.961115e-03,1.509280e-02,2.979560e-03,2.900000e-01
3.920000e+02,4.419300e-03,1.659410e-02,3.317000e-03,0.000000e+00
3.920000e+02,4.419300e-03,1.659410e-02,3.317000e-03,2.900000e-01
3.920000e+02,3.848095e-03,1.809540e-02,3.654530e-03,0.000000e+00
3.920000e+02,3.848095e-03,1.809540e-02,3.654530e-03,2.900000e-01
3.920000e+02,3.251470e-03,1.959700e-02,3.990400e-03,0.000000e+00
3.920000e+02,3.251470e-03,1.959700e-02,3.990400e-03,2.900000e-01
3.920000e+02,2.638115e-03,2.109940e-02,4.322870e-03,0.000000e+00
3.920000e+02,2.638115e-03,2.109940e-02,4.322870e-03,2.900000e-01
3.920000e+02,2.020510e-03,2.260300e-02,4.650170e-03,0.000000e+00
3.920000e+02,2.020510e-03,2.260300e-02,4.650170e-03,2.900000e-01
3.920000e+02,1.392685e-03,2.410800e-02,4.970550e-03,0.000000e+00
3.920000e+02,1.392685e-03,2.410800e-02,4.970550e-03,2.900000e-01
3.920000e+02,7.452590e-04,2.561490e-02,5.282190e-03,0.000000e+00
3.920000e+02,7.452590e-04,2.561490e-02,5.282190e-03,2.900000e-01
3.920000e+02,9.454000e-05,2.712390e-02,5.583290e-03,0.000000e+00
3.920000e+02,9.454000e-05,2.712390e-02,5.583290e-03,2.900000e-01
3.920000e+02,-5.317085e-04,2.863530e-02,5.871970e-03,0.000000e+00
3.920000e+02,-5.317085e-04,2.863530e-02,5.871970e-03,2.900000e-01
3.920000e+02,-1.116515e-03,3.014940e-02,6.146360e-03,0.000000e+00
3.920000e+02,-1.116515e-03,3.014940e-02,6.146360e-03,2.900000e-01
3.920000e+02,-1.647505e-03,3.166630e-02,6.404520e-03,0.000000e+00
3.920000e+02,-1.647505e-03,3.166630e-02,6.404520e-03,2.900000e-01
3.920000e+02,-2.124555e-03,3.318630e-02,6.644510e-03,0.000000e+00
3.920000e+02,-2.124555e-03,3.318630e-02,6.644510e-03,2.900000e-01
3.920000e+02,-2.542780e-03,3.470920e-02,6.864290e-03,0.000000e+00
3.920000e+02,-2.542780e-03,3.470920e-02,6.864290e-03,2.900000e-01
3.920000e+02,-2.888110e-03,3.623520e-02,7.061850e-03,0.000000e+00
3.920000e+02,-2.888110e-03,3.623520e-02,7.061850e-03,2.900000e-01
3.920000e+02,-3.161440e-03,3.776410e-02,7.235110e-03,0.000000e+00
3.920000e+02,-3.161440e-03,3.776410e-02,7.235110e-03,2.900000e-01
