Time,"p","Points:0","Points:1","Points:2"
8.000000e+00,2.208810e-04,0.000000e+00,0.000000e+00,0.000000e+00
8.000000e+00,2.193260e-04,1.520200e-03,2.381140e-04,0.000000e+00
8.000000e+00,2.193260e-04,1.520200e-03,2.381140e-04,2.900000e-01
8.000000e+00,2.208810e-04,0.000000e+00,0.000000e+00,2.900000e-01
8.000000e+00,2.152125e-04,3.037420e-03,4.946080e-04,0.000000e+00
8.000000e+00,2.152125e-04,3.037420e-03,4.946080e-04,2.900000e-01
8.000000e+00,2.084075e-04,4.551780e-03,7.675130e-04,0.000000e+00
8.000000e+00,2.084075e-04,4.551780e-03,7.675130e-04,2.900000e-01
8.000000e+00,1.982925e-04,6.063450e-03,1.054900e-03,0.000000e+00
8.000000e+00,1.982925e-04,6.063450e-03,1.054900e-03,2.900000e-01
8.000000e+00,1.850360e-04,7.572670e-03,1.354870e-03,0.000000e+00
8.000000e+00,1.850360e-04,7.572670e-03,1.354870e-03,2.900000e-01
8.000000e+00,1.687935e-04,9.079730e-03,1.665580e-03,0.000000e+00
8.000000e+00,1.687935e-04,9.079730e-03,1.665580e-03,2.900000e-01
8.000000e+00,1.496910e-04,1.058490e-02,1.985190e-03,0.000000e+00
8.000000e+00,1.496910e-04,1.058490e-02,1.985190e-03,2.900000e-01
8.000000e+00,1.278770e-04,1.208860e-02,2.311900e-03,0.000000e+00
8.000000e+00,1.278770e-04,1.208860e-02,2.311900e-03,2.900000e-01
8.000000e+00,1.035075e-04,1.359110e-02,2.643950e-03,0.000000e+00
8.000000e+00,1.035075e-04,1.359110e-02,2.643950e-03,2.900000e-01
8.000000e+00,7.672885e-05,1.509280e-02,2.979560e-03,0.000000e+00
8.000000e+00,7.672885e-05,1.509280e-02,2.979560e-03,2.900000e-01
8.000000e+00,4.769095e-05,1.659410e-02,3.317000e-03,0.000000e+00
8.000000e+00,4.769095e-05,1.659410e-02,3.317000e-03,2.900000e-01
8.000000e+00,1.655379e-05,1.809540e-02,3.654530e-03,0.000000e+00
8.000000e+00,1.655379e-05,1.809540e-02,3.654530e-03,2.900000e-01
8.000000e+00,-1.645321e-05,1.959700e-02,3.990400e-03,0.000000e+00
8.000000e+00,-1.645321e-05,1.959700e-02,3.990400e-03,2.900000e-01
8.000000e+00,-5.098755e-05,2.109940e-02,4.322870e-03,0.000000e+00
8.000000e+00,-5.098755e-05,2.109940e-02,4.322870e-03,2.900000e-01
8.000000e+00,-8.695915e-05,2.260300e-02,4.650170e-03,0.000000e+00
8.000000e+00,-8.695915e-05,2.260300e-02,4.650170e-03,2.900000e-01
8.000000e+00,-1.245190e-04,2.410800e-02,4.970550e-03,0.000000e+00
8.000000e+00,-1.245190e-04,2.410800e-02,4.970550e-03,2.900000e-01
8.000000e+00,-1.633775e-04,2.561490e-02,5.282190e-03,0.000000e+00
8.000000e+00,-1.633775e-04,2.561490e-02,5.282190e-03,2.900000e-01
8.000000e+00,-2.028360e-04,2.712390e-02,5.583290e-03,0.000000e+00
8.000000e+00,-2.028360e-04,2.712390e-02,5.583290e-03,2.900000e-01
8.000000e+00,-2.422355e-04,2.863530e-02,5.871970e-03,0.000000e+00
8.000000e+00,-2.422355e-04,2.863530e-02,5.871970e-03,2.900000e-01
8.000000e+00,-2.812545e-04,3.014940e-02,6.146360e-03,0.000000e+00
8.000000e+00,-2.812545e-04,3.014940e-02,6.146360e-03,2.900000e-01
8.000000e+00,-3.198405e-04,3.166630e-02,6.404520e-03,0.000000e+00
8.000000e+00,-3.198405e-04,3.166630e-02,6.404520e-03,2.900000e-01
8.000000e+00,-3.578985e-04,3.318630e-02,6.644510e-03,0.000000e+00
8.000000e+00,-3.578985e-04,3.318630e-02,6.644510e-03,2.900000e-01
8.000000e+00,-3.945820e-04,3.470920e-02,6.864290e-03,0.000000e+00
8.000000e+00,-3.945820e-04,3.470920e-02,6.864290e-03,2.900000e-01
8.000000e+00,-4.289235e-04,3.623520e-02,7.061850e-03,0.000000e+00
8.000000e+00,-4.289235e-04,3.623520e-02,7.061850e-03,2.900000e-01
8.000000e+00,-4.604640e-04,3.776410e-02,7.235110e-03,0.000000e+00
8.000000e+00,-4.604640e-04,3.776410e-02,7.235110e-03,2.900000e-01
8.000000e+00,-4.885590e-04,3.929580e-02,7.381980e-03,0.000000e+00
